time,batt,c,heading,pitch,roll,T
2023-12-16 00:34:56,14.38,1511.1,81.0,-0.60,0.16,17.17
2023-12-16 00:44:56,14.38,1511.1,81.0,-0.60,0.16,17.17
2023-12-16 00:54:56,14.38,1511.1,81.0,-0.60,0.15,17.20
2023-12-16 01:04:56,14.38,1511.1,81.0,-0.60,0.15,17.14
2023-12-16 01:14:56,14.38,1511.1,81.0,-0.61,0.16,17.12
2023-12-16 01:24:56,14.38,1511.1,81.0,-0.61,0.15,17.12
2023-12-16 01:34:56,14.38,1511.1,81.0,-0.61,0.16,17.10
2023-12-16 01:44:56,14.38,1511.1,81.0,-0.61,0.16,17.09
2023-12-16 01:54:56,14.38,1511.1,81.0,-0.60,0.16,17.09
2023-12-16 02:04:56,14.38,1511.1,81.0,-0.61,0.15,17.08
2023-12-16 02:14:56,14.38,1511.1,81.0,-0.61,0.16,17.09
2023-12-16 02:24:56,14.38,1511.1,81.0,-0.61,0.15,17.09
2023-12-16 02:34:56,14.38,1511.1,81.0,-0.61,0.15,17.10
2023-12-16 02:44:56,14.38,1511.1,81.0,-0.61,0.16,17.12
2023-12-16 02:54:56,14.38,1511.1,81.0,-0.61,0.16,17.13
2023-12-16 03:04:56,14.38,1511.1,81.0,-0.61,0.16,17.14
2023-12-16 03:14:56,14.38,1511.1,81.0,-0.61,0.15,17.13
2023-12-16 03:24:56,14.38,1511.1,81.0,-0.60,0.16,17.13
2023-12-16 03:34:56,14.38,1511.1,81.0,-0.60,0.16,17.12
2023-12-16 03:44:56,14.37,1511.1,81.0,-0.61,0.15,17.10
2023-12-16 03:54:56,14.38,1511.1,81.0,-0.61,0.15,17.09
2023-12-16 04:04:56,14.38,1511.1,81.0,-0.61,0.15,17.07
2023-12-16 04:14:56,14.38,1511.1,81.0,-0.60,0.15,16.99
2023-12-16 04:24:56,14.37,1511.1,81.0,-0.60,0.15,16.95
2023-12-16 04:34:56,14.38,1511.1,81.0,-0.61,0.15,16.99
2023-12-16 04:44:56,14.38,1511.1,81.0,-0.61,0.15,17.01
2023-12-16 04:54:56,14.38,1511.1,81.0,-0.61,0.15,17.01
2023-12-16 05:04:56,14.38,1511.1,81.0,-0.61,0.15,17.00
2023-12-16 05:14:56,14.37,1511.1,81.0,-0.61,0.15,16.99
2023-12-16 05:24:56,14.37,1511.1,81.0,-0.61,0.15,16.98
2023-12-16 05:34:56,14.37,1511.1,81.0,-0.61,0.15,16.97
2023-12-16 05:44:56,14.37,1511.1,81.0,-0.61,0.15,16.97
2023-12-16 05:54:56,14.37,1511.1,81.0,-0.60,0.15,16.97
2023-12-16 06:04:56,14.37,1511.1,81.0,-0.60,0.15,16.95
2023-12-16 06:14:56,14.37,1511.1,81.0,-0.61,0.15,16.91
2023-12-16 06:24:56,14.37,1511.1,81.0,-0.61,0.15,16.81
2023-12-16 06:34:56,14.37,1511.1,81.0,-0.61,0.14,16.79
2023-12-16 06:44:56,14.37,1511.1,81.0,-0.61,0.15,16.84
2023-12-16 06:54:56,14.37,1511.1,81.0,-0.61,0.14,16.92
2023-12-16 07:04:56,14.37,1511.1,81.0,-0.61,0.15,16.93
2023-12-16 07:14:56,14.37,1511.1,81.0,-0.61,0.15,16.95
2023-12-16 07:24:56,14.37,1511.1,81.0,-0.61,0.15,16.96
2023-12-16 07:34:56,14.37,1511.1,81.0,-0.61,0.15,16.96
2023-12-16 07:44:56,14.37,1511.1,81.0,-0.61,0.15,16.96
2023-12-16 07:54:56,14.37,1511.1,81.0,-0.60,0.14,16.84
2023-12-16 08:04:56,14.37,1511.1,81.0,-0.61,0.14,16.78
2023-12-16 08:14:56,14.37,1511.1,81.0,-0.61,0.14,16.80
2023-12-16 08:24:56,14.36,1511.1,81.0,-0.61,0.14,16.83
2023-12-16 08:34:56,14.36,1511.1,81.0,-0.62,0.15,16.89
2023-12-16 08:44:56,14.37,1511.1,81.0,-0.61,0.15,16.96
2023-12-16 08:54:56,14.36,1511.1,81.0,-0.61,0.15,16.95
2023-12-16 09:04:56,14.37,1511.1,81.0,-0.61,0.15,16.93
2023-12-16 09:14:56,14.37,1511.1,81.0,-0.61,0.15,16.86
2023-12-16 09:24:56,14.37,1511.1,81.0,-0.61,0.15,16.81
2023-12-16 09:34:56,14.36,1511.1,81.0,-0.61,0.15,16.80
2023-12-16 09:44:56,14.36,1511.1,81.0,-0.61,0.15,16.80
2023-12-16 09:54:56,14.36,1511.1,81.0,-0.61,0.14,16.80
2023-12-16 10:04:56,14.36,1510.1,81.0,-0.61,0.15,16.71
2023-12-16 10:14:56,14.36,1509.6,81.0,-0.61,0.15,16.65
2023-12-16 10:30:01,14.36,1509.6,81.0,-0.61,0.15,16.70
2023-12-16 10:40:01,14.36,1509.6,81.0,-0.61,0.15,16.70
2023-12-16 10:50:01,14.36,1509.6,81.0,-0.61,0.15,16.63
2023-12-16 11:00:01,14.36,1509.6,81.0,-0.61,0.14,16.50
2023-12-16 11:10:01,14.36,1509.6,81.0,-0.62,0.15,16.45
2023-12-16 11:20:01,14.36,1509.6,81.0,-0.62,0.15,16.43
2023-12-16 11:30:01,14.36,1509.6,81.0,-0.61,0.15,16.34
2023-12-16 11:40:01,14.36,1509.6,81.0,-0.62,0.14,16.34
2023-12-16 11:50:01,14.35,1509.6,81.0,-0.62,0.15,16.40
2023-12-16 12:00:01,14.35,1509.6,81.0,-0.62,0.15,16.40
2023-12-16 12:10:01,14.35,1509.6,81.0,-0.62,0.15,16.36
2023-12-16 12:20:01,14.35,1509.6,81.0,-0.62,0.14,16.31
2023-12-16 12:30:01,14.35,1509.6,81.0,-0.62,0.14,16.35
2023-12-16 12:40:01,14.35,1509.6,81.0,-0.62,0.14,16.37
2023-12-16 12:50:01,14.35,1509.6,81.0,-0.62,0.14,16.34
2023-12-16 13:00:01,14.35,1509.6,81.0,-0.62,0.14,16.34
2023-12-16 13:10:01,14.34,1509.6,81.0,-0.62,0.14,16.37
2023-12-16 13:20:01,14.35,1509.6,81.0,-0.62,0.14,16.39
2023-12-16 13:30:01,14.35,1509.6,81.0,-0.62,0.15,16.46
2023-12-16 13:40:01,14.34,1509.6,81.0,-0.62,0.14,16.50
2023-12-16 13:50:01,14.34,1509.6,81.0,-0.62,0.15,16.57
2023-12-16 14:00:01,14.34,1509.6,81.0,-0.61,0.14,16.49
2023-12-16 14:10:01,14.34,1509.6,81.0,-0.62,0.14,16.32
2023-12-16 14:20:01,14.35,1509.6,81.0,-0.62,0.15,16.36
2023-12-16 14:30:01,14.34,1509.6,81.0,-0.63,0.15,16.45
2023-12-16 14:40:01,14.34,1508.3,81.0,-0.61,0.14,16.13
2023-12-16 14:50:01,14.34,1508.1,80.9,-0.62,0.14,16.10
2023-12-16 15:00:01,14.34,1508.1,81.0,-0.62,0.14,16.15
2023-12-16 15:10:01,14.34,1508.1,80.9,-0.62,0.14,16.08
2023-12-16 15:20:01,14.33,1508.1,80.9,-0.62,0.14,16.14
2023-12-16 15:30:01,14.33,1508.1,80.9,-0.62,0.14,16.18
2023-12-16 15:40:01,14.33,1508.1,80.9,-0.63,0.15,16.16
2023-12-16 15:50:01,14.33,1508.1,80.9,-0.62,0.15,16.10
2023-12-16 16:00:01,14.33,1508.1,80.9,-0.62,0.15,16.07
2023-12-16 16:10:01,14.32,1508.1,80.9,-0.63,0.15,16.10
2023-12-16 16:20:01,14.32,1508.1,80.9,-0.62,0.14,16.06
2023-12-16 16:30:01,14.32,1508.2,80.9,-0.62,0.14,16.17
2023-12-16 16:40:01,14.33,1508.1,80.9,-0.62,0.15,16.11
2023-12-16 16:50:01,14.32,1508.1,80.9,-0.62,0.15,16.15
2023-12-16 17:00:01,14.32,1509.0,80.9,-0.63,0.15,16.25
2023-12-16 17:10:01,14.32,1508.7,80.9,-0.62,0.14,16.22
2023-12-16 17:20:01,14.32,1508.1,80.9,-0.62,0.14,16.05
2023-12-16 17:30:01,14.32,1508.1,80.9,-0.62,0.14,16.08
2023-12-16 17:40:01,14.31,1508.1,80.9,-0.62,0.14,16.07
2023-12-16 17:50:01,14.32,1508.1,80.9,-0.62,0.15,16.13
2023-12-16 18:00:01,14.32,1508.1,80.9,-0.62,0.15,16.22
2023-12-16 18:10:01,14.31,1508.7,80.9,-0.62,0.14,16.24
2023-12-16 18:20:01,14.32,1509.6,80.9,-0.62,0.15,16.29
2023-12-16 18:30:01,14.31,1509.6,81.0,-0.62,0.15,16.35
2023-12-16 18:40:01,14.32,1509.6,81.0,-0.61,0.15,16.35
2023-12-16 18:50:01,14.32,1509.6,81.0,-0.62,0.15,16.42
2023-12-16 19:00:01,14.32,1509.6,81.0,-0.62,0.15,16.44
2023-12-16 19:10:01,14.32,1509.6,81.0,-0.62,0.15,16.50
2023-12-16 19:20:01,14.33,1509.6,81.0,-0.61,0.15,16.57
2023-12-16 19:30:01,14.33,1509.6,81.0,-0.61,0.15,16.59
2023-12-16 19:40:01,14.33,1509.6,81.0,-0.61,0.15,16.61
2023-12-16 19:50:01,14.33,1509.6,81.0,-0.61,0.15,16.59
2023-12-16 20:00:01,14.33,1509.6,81.0,-0.61,0.15,16.58
2023-12-16 20:10:01,14.34,1509.6,81.0,-0.61,0.15,16.61
2023-12-16 20:20:01,14.34,1509.6,81.0,-0.61,0.15,16.65
2023-12-16 20:30:01,14.34,1509.6,81.0,-0.61,0.15,16.69
2023-12-16 20:40:01,14.34,1510.9,81.0,-0.61,0.15,16.77
2023-12-16 20:50:01,14.35,1511.1,81.0,-0.61,0.15,16.82
2023-12-16 21:00:01,14.35,1511.1,81.0,-0.61,0.15,16.89
2023-12-16 21:10:01,14.35,1511.1,81.1,-0.61,0.15,16.93
2023-12-16 21:20:01,14.35,1511.1,81.1,-0.61,0.15,16.96
2023-12-16 21:30:01,14.35,1511.1,81.1,-0.61,0.16,16.95
2023-12-16 21:40:01,14.35,1511.1,81.1,-0.61,0.15,16.90
2023-12-16 21:50:01,14.35,1511.1,81.1,-0.61,0.15,16.91
2023-12-16 22:00:01,14.35,1511.1,81.0,-0.61,0.15,16.93
2023-12-16 22:10:01,14.35,1511.1,81.1,-0.61,0.14,16.98
2023-12-16 22:20:01,14.36,1511.1,81.1,-0.61,0.15,17.03
2023-12-16 22:30:01,14.36,1511.1,81.1,-0.60,0.15,17.01
2023-12-16 22:40:01,14.36,1511.1,81.0,-0.61,0.15,16.96
2023-12-16 22:50:01,14.36,1511.1,81.1,-0.61,0.15,16.96
2023-12-16 23:00:01,14.36,1511.1,81.1,-0.61,0.15,16.98
2023-12-16 23:10:01,14.36,1511.6,81.1,-0.61,0.16,17.21
2023-12-16 23:20:01,14.36,1511.4,81.1,-0.61,0.16,17.12
2023-12-16 23:30:01,14.36,1511.1,81.1,-0.61,0.15,16.99
2023-12-16 23:40:01,14.36,1511.1,81.0,-0.61,0.16,16.95
2023-12-16 23:50:01,14.36,1511.1,81.0,-0.61,0.16,16.93
2023-12-17 00:00:01,14.37,1511.1,81.0,-0.61,0.15,17.02
2023-12-17 00:10:01,14.36,1511.1,81.1,-0.61,0.15,17.14
2023-12-17 00:20:01,14.37,1511.4,81.0,-0.60,0.16,17.20
2023-12-17 00:30:01,14.36,1512.6,81.0,-0.61,0.16,17.32
2023-12-17 00:40:01,14.37,1511.8,81.0,-0.61,0.16,17.25
2023-12-17 00:50:01,14.37,1511.4,81.0,-0.61,0.16,17.22
2023-12-17 01:00:01,14.37,1511.9,81.0,-0.61,0.16,17.25
2023-12-17 01:10:01,14.37,1511.1,81.0,-0.61,0.16,17.16
2023-12-17 01:20:01,14.37,1511.1,81.0,-0.61,0.16,17.11
2023-12-17 01:30:01,14.37,1511.1,81.0,-0.62,0.16,17.07
2023-12-17 01:40:01,14.37,1511.1,81.0,-0.61,0.16,17.06
2023-12-17 01:50:01,14.37,1511.1,81.0,-0.61,0.16,17.07
2023-12-17 02:00:01,14.37,1511.1,81.0,-0.61,0.15,17.15
2023-12-17 02:10:01,14.37,1511.1,81.0,-0.61,0.15,17.09
2023-12-17 02:20:01,14.37,1511.1,81.0,-0.62,0.16,17.05
2023-12-17 02:30:01,14.37,1511.1,81.0,-0.61,0.16,17.02
2023-12-17 02:40:01,14.37,1511.1,81.0,-0.61,0.15,17.04
2023-12-17 02:50:01,14.37,1511.1,81.0,-0.62,0.15,17.01
2023-12-17 03:00:01,14.37,1511.1,81.0,-0.62,0.15,16.99
2023-12-17 03:10:01,14.37,1511.1,81.0,-0.61,0.16,16.97
2023-12-17 03:20:01,14.37,1511.1,81.0,-0.62,0.16,16.97
2023-12-17 03:30:01,14.37,1511.1,81.0,-0.62,0.16,16.97
2023-12-17 03:40:01,14.37,1511.1,81.0,-0.62,0.15,16.97
2023-12-17 03:50:01,14.37,1511.1,81.0,-0.62,0.16,16.97
2023-12-17 04:00:01,14.37,1511.1,81.0,-0.62,0.15,16.98
2023-12-17 04:10:01,14.37,1511.1,81.0,-0.62,0.16,16.97
2023-12-17 04:20:01,14.37,1511.1,81.0,-0.62,0.16,16.97
2023-12-17 04:30:01,14.37,1511.1,81.0,-0.62,0.16,16.96
2023-12-17 04:40:01,14.37,1511.1,81.0,-0.62,0.16,16.97
2023-12-17 04:50:01,14.37,1511.1,81.0,-0.62,0.15,16.97
2023-12-17 05:00:01,14.37,1511.1,81.0,-0.62,0.15,16.97
2023-12-17 05:10:01,14.37,1511.1,81.0,-0.61,0.16,16.96
2023-12-17 05:20:01,14.37,1511.1,81.0,-0.62,0.16,16.96
2023-12-17 05:30:01,14.37,1511.1,81.0,-0.62,0.16,16.96
2023-12-17 05:40:01,14.36,1511.1,81.0,-0.62,0.16,16.95
2023-12-17 05:50:01,14.36,1511.1,81.0,-0.62,0.15,16.94
2023-12-17 06:00:01,14.37,1511.1,81.0,-0.62,0.16,16.93
2023-12-17 06:10:01,14.37,1511.1,81.0,-0.62,0.16,16.85
2023-12-17 06:20:01,14.37,1511.1,81.0,-0.62,0.16,16.77
2023-12-17 06:30:01,14.36,1511.1,81.0,-0.63,0.16,16.76
2023-12-17 06:40:01,14.36,1511.1,81.0,-0.62,0.15,16.77
2023-12-17 06:50:01,14.37,1511.1,81.0,-0.62,0.15,16.77
2023-12-17 07:00:01,14.36,1511.1,81.0,-0.62,0.16,16.80
2023-12-17 07:10:01,14.36,1511.1,81.0,-0.62,0.15,16.84
2023-12-17 07:20:01,14.37,1511.1,81.0,-0.62,0.15,16.86
2023-12-17 07:30:01,14.36,1511.1,81.0,-0.62,0.16,16.86
2023-12-17 07:40:01,14.36,1511.1,81.0,-0.62,0.15,16.86
2023-12-17 07:50:01,14.36,1511.1,81.0,-0.62,0.16,16.86
2023-12-17 08:00:01,14.36,1511.1,81.0,-0.62,0.16,16.86
2023-12-17 08:10:01,14.36,1511.1,81.0,-0.61,0.16,16.85
2023-12-17 08:20:01,14.36,1511.1,80.9,-0.61,0.15,16.83
2023-12-17 08:30:01,14.36,1511.1,81.0,-0.61,0.15,16.83
2023-12-17 08:40:01,14.36,1511.1,81.0,-0.62,0.15,16.79
2023-12-17 08:50:01,14.36,1511.1,81.0,-0.61,0.16,16.79
2023-12-17 09:00:01,14.36,1511.1,81.0,-0.61,0.16,16.79
2023-12-17 09:10:01,14.36,1511.1,81.0,-0.62,0.15,16.79
2023-12-17 09:20:01,14.36,1511.1,81.0,-0.62,0.15,16.80
2023-12-17 09:30:01,14.36,1511.1,81.0,-0.62,0.16,16.79
2023-12-17 09:40:01,14.36,1511.1,81.0,-0.62,0.15,16.79
2023-12-17 09:50:01,14.36,1511.1,81.0,-0.62,0.15,16.79
2023-12-17 10:00:01,14.36,1511.1,81.0,-0.61,0.15,16.79
2023-12-17 10:10:01,14.36,1511.1,81.0,-0.62,0.16,16.79
2023-12-17 10:20:01,14.35,1511.1,81.0,-0.62,0.16,16.80
2023-12-17 10:30:01,14.36,1511.1,81.0,-0.62,0.15,16.83
2023-12-17 10:40:01,14.36,1511.1,81.0,-0.62,0.15,16.84
2023-12-17 10:50:01,14.36,1511.1,81.0,-0.62,0.15,16.84
2023-12-17 11:00:01,14.36,1511.1,81.1,-0.61,0.16,16.85
2023-12-17 11:10:01,14.36,1511.1,81.1,-0.62,0.15,16.85
2023-12-17 11:20:01,14.36,1511.1,81.0,-0.62,0.15,16.80
2023-12-17 11:30:01,14.36,1511.1,81.0,-0.62,0.15,16.81
2023-12-17 11:40:01,14.36,1511.1,81.0,-0.62,0.15,16.85
2023-12-17 11:50:01,14.36,1511.1,81.0,-0.62,0.15,16.87
2023-12-17 12:00:01,14.36,1511.1,81.0,-0.61,0.15,16.87
2023-12-17 12:10:01,14.36,1511.1,81.0,-0.62,0.15,16.87
2023-12-17 12:20:01,14.36,1511.1,81.0,-0.62,0.16,16.87
2023-12-17 12:30:01,14.36,1511.1,81.0,-0.61,0.16,16.88
2023-12-17 12:40:01,14.36,1511.1,81.0,-0.62,0.15,16.88
2023-12-17 12:50:01,14.36,1511.1,81.0,-0.61,0.16,16.88
2023-12-17 13:00:01,14.36,1511.1,81.0,-0.61,0.15,16.88
2023-12-17 13:10:01,14.36,1510.2,81.0,-0.62,0.16,16.74
2023-12-17 13:20:01,14.36,1509.6,81.0,-0.62,0.15,16.64
2023-12-17 13:30:01,14.36,1509.6,81.0,-0.62,0.15,16.60
2023-12-17 13:40:01,14.36,1509.6,81.0,-0.62,0.15,16.64
2023-12-17 13:50:01,14.35,1509.6,81.0,-0.62,0.16,16.53
2023-12-17 14:00:01,14.35,1509.6,81.0,-0.63,0.16,16.49
2023-12-17 14:10:01,14.35,1509.6,81.1,-0.63,0.16,16.61
2023-12-17 14:20:01,14.35,1509.6,81.1,-0.62,0.16,16.51
2023-12-17 14:30:01,14.35,1509.6,81.1,-0.62,0.15,16.43
2023-12-17 14:40:01,14.35,1509.6,81.1,-0.63,0.15,16.40
2023-12-17 14:50:01,14.35,1509.6,81.1,-0.63,0.15,16.39
2023-12-17 15:00:01,14.35,1509.6,81.1,-0.63,0.15,16.39
2023-12-17 15:10:01,14.35,1509.6,81.1,-0.62,0.15,16.37
2023-12-17 15:20:01,14.34,1509.6,81.1,-0.62,0.16,16.33
2023-12-17 15:30:01,14.34,1509.6,81.1,-0.62,0.15,16.27
2023-12-17 15:40:01,14.34,1509.5,81.1,-0.63,0.15,16.25
2023-12-17 15:50:01,14.34,1508.1,81.1,-0.63,0.16,16.20
2023-12-17 16:00:01,14.34,1508.1,81.0,-0.62,0.17,16.19
2023-12-17 16:10:01,14.33,1508.1,81.0,-0.62,0.16,16.19
2023-12-17 16:20:01,14.33,1508.1,81.0,-0.62,0.16,16.21
2023-12-17 16:30:01,14.33,1509.6,81.1,-0.63,0.15,16.31
2023-12-17 16:40:01,14.33,1509.6,81.0,-0.63,0.15,16.28
2023-12-17 16:50:01,14.32,1509.6,81.0,-0.63,0.15,16.26
2023-12-17 17:00:01,14.32,1509.6,81.0,-0.62,0.15,16.27
2023-12-17 17:10:01,14.32,1509.6,80.9,-0.63,0.15,16.28
2023-12-17 17:20:01,14.32,1509.6,80.9,-0.63,0.15,16.32
2023-12-17 17:30:01,14.32,1509.6,80.9,-0.63,0.15,16.34
2023-12-17 17:40:01,14.32,1509.6,80.9,-0.63,0.15,16.36
2023-12-17 17:50:01,14.32,1509.6,80.9,-0.62,0.15,16.39
2023-12-17 18:00:01,14.32,1509.6,80.9,-0.62,0.15,16.43
2023-12-17 18:10:01,14.32,1509.6,80.9,-0.62,0.16,16.41
2023-12-17 18:20:01,14.32,1509.6,80.9,-0.63,0.16,16.42
2023-12-17 18:30:01,14.32,1509.6,80.9,-0.62,0.16,16.48
2023-12-17 18:40:01,14.33,1509.6,81.0,-0.63,0.16,16.58
2023-12-17 18:50:01,14.33,1509.6,81.0,-0.63,0.16,16.67
2023-12-17 19:00:01,14.33,1509.6,81.0,-0.62,0.15,16.66
2023-12-17 19:10:01,14.33,1509.6,81.0,-0.62,0.16,16.69
2023-12-17 19:20:01,14.33,1509.6,81.0,-0.62,0.16,16.71
2023-12-17 19:30:01,14.33,1509.9,81.0,-0.62,0.15,16.74
2023-12-17 19:40:01,14.34,1511.1,81.0,-0.62,0.16,16.76
2023-12-17 19:50:01,14.33,1511.1,81.0,-0.62,0.16,16.79
2023-12-17 20:00:01,14.34,1511.1,81.0,-0.62,0.16,16.82
2023-12-17 20:10:01,14.34,1511.1,81.0,-0.62,0.16,16.83
2023-12-17 20:20:01,14.34,1511.1,81.1,-0.62,0.16,16.84
2023-12-17 20:30:01,14.34,1511.1,81.1,-0.61,0.15,16.85
2023-12-17 20:40:01,14.35,1511.1,81.1,-0.61,0.16,16.85
2023-12-17 20:50:01,14.34,1511.1,81.1,-0.61,0.15,16.84
2023-12-17 21:00:01,14.35,1511.1,81.1,-0.61,0.15,16.83
2023-12-17 21:10:01,14.34,1511.1,81.1,-0.61,0.15,16.84
2023-12-17 21:20:01,14.35,1511.1,81.1,-0.61,0.15,16.85
2023-12-17 21:30:01,14.35,1511.1,81.1,-0.62,0.15,16.85
2023-12-17 21:40:01,14.35,1511.1,81.1,-0.61,0.16,16.85
2023-12-17 21:50:01,14.35,1511.1,81.1,-0.62,0.15,16.90
2023-12-17 22:00:01,14.35,1511.1,81.1,-0.61,0.16,16.92
2023-12-17 22:10:01,14.35,1511.1,81.1,-0.61,0.15,16.94
2023-12-17 22:20:01,14.35,1511.1,81.0,-0.61,0.16,16.96
2023-12-17 22:30:01,14.35,1511.1,81.0,-0.61,0.16,16.95
2023-12-17 22:40:01,14.36,1511.1,81.0,-0.62,0.16,16.95
2023-12-17 22:50:01,14.35,1511.1,81.0,-0.62,0.16,16.96
2023-12-17 23:00:01,14.36,1511.1,81.0,-0.61,0.18,17.00
2023-12-17 23:10:01,14.35,1511.1,81.0,-0.61,0.18,17.00
2023-12-17 23:20:01,14.36,1511.1,81.0,-0.62,0.18,17.00
2023-12-17 23:30:01,14.36,1511.1,81.0,-0.62,0.17,17.00
2023-12-17 23:40:01,14.36,1511.1,81.0,-0.62,0.16,16.98
2023-12-17 23:50:01,14.36,1511.1,81.0,-0.61,0.17,17.01
2023-12-18 00:00:01,14.36,1511.1,81.0,-0.62,0.17,17.02
2023-12-18 00:10:01,14.36,1511.1,81.0,-0.63,0.17,17.01
2023-12-18 00:20:01,14.36,1511.1,81.0,-0.62,0.15,17.02
2023-12-18 00:30:01,14.36,1511.1,81.0,-0.62,0.17,17.02
2023-12-18 00:40:01,14.36,1511.1,81.0,-0.62,0.16,17.00
2023-12-18 00:50:01,14.36,1511.1,81.0,-0.61,0.17,16.99
2023-12-18 01:00:01,14.36,1511.1,81.0,-0.62,0.18,17.01
2023-12-18 01:10:01,14.36,1511.1,81.0,-0.63,0.18,17.02
2023-12-18 01:20:01,14.36,1511.1,81.0,-0.62,0.17,17.01
2023-12-18 01:30:01,14.36,1511.1,81.0,-0.62,0.18,16.97
2023-12-18 01:40:01,14.36,1511.1,81.0,-0.64,0.18,16.98
2023-12-18 01:50:01,14.36,1511.1,81.0,-0.63,0.19,16.94
2023-12-18 02:00:01,14.35,1511.1,81.0,-0.63,0.17,16.94
2023-12-18 02:10:01,14.36,1511.1,81.0,-0.63,0.17,16.99
2023-12-18 02:20:01,14.36,1511.1,81.0,-0.63,0.17,16.99
2023-12-18 02:30:01,14.36,1511.1,81.0,-0.64,0.17,16.94
2023-12-18 02:40:01,14.36,1511.1,81.0,-0.63,0.17,16.92
2023-12-18 02:50:01,14.36,1511.1,81.0,-0.63,0.16,16.89
2023-12-18 03:00:01,14.35,1511.1,81.0,-0.64,0.17,16.88
2023-12-18 03:10:01,14.36,1511.1,81.0,-0.65,0.16,16.85
2023-12-18 03:20:01,14.36,1511.1,81.0,-0.63,0.19,16.84
2023-12-18 03:30:01,14.35,1511.1,81.0,-0.63,0.18,16.84
2023-12-18 03:40:01,14.36,1511.1,81.0,-0.63,0.17,16.85
2023-12-18 03:50:01,14.35,1511.1,81.0,-0.64,0.17,16.85
2023-12-18 04:00:01,14.35,1511.1,81.0,-0.63,0.17,16.81
2023-12-18 04:10:01,14.35,1511.1,81.0,-0.64,0.17,16.83
2023-12-18 04:20:01,14.35,1511.1,81.0,-0.64,0.15,16.82
2023-12-18 04:30:01,14.36,1511.1,81.0,-0.65,0.16,16.85
2023-12-18 04:40:01,14.35,1511.1,81.0,-0.65,0.16,16.87
2023-12-18 04:50:01,14.35,1511.1,81.0,-0.64,0.17,16.86
2023-12-18 05:00:01,14.36,1511.1,81.0,-0.64,0.17,16.87
2023-12-18 05:10:01,14.35,1511.1,81.0,-0.64,0.16,16.89
2023-12-18 05:20:01,14.36,1511.1,81.0,-0.64,0.17,16.89
2023-12-18 05:30:01,14.35,1511.1,81.0,-0.63,0.17,16.84
2023-12-18 05:40:01,14.35,1511.1,81.0,-0.64,0.17,16.79
2023-12-18 05:50:01,14.35,1511.1,81.0,-0.64,0.17,16.79
2023-12-18 06:00:01,14.36,1511.1,81.0,-0.64,0.16,16.79
2023-12-18 06:10:01,14.35,1511.1,81.0,-0.64,0.17,16.81
2023-12-18 06:20:01,14.35,1511.1,81.0,-0.63,0.16,16.81
2023-12-18 06:30:01,14.35,1511.1,81.0,-0.64,0.17,16.81
2023-12-18 06:40:01,14.35,1511.1,81.0,-0.64,0.16,16.81
2023-12-18 06:50:01,14.35,1511.1,81.0,-0.63,0.17,16.81
2023-12-18 07:00:01,14.35,1511.1,80.9,-0.64,0.16,16.79
2023-12-18 07:10:01,14.35,1510.4,80.9,-0.63,0.16,16.75
2023-12-18 07:20:01,14.35,1509.6,80.9,-0.63,0.16,16.71
2023-12-18 07:30:01,14.35,1509.6,81.0,-0.63,0.16,16.70
2023-12-18 07:40:01,14.35,1509.6,81.0,-0.63,0.16,16.70
2023-12-18 07:50:01,14.35,1509.6,81.0,-0.64,0.16,16.71
2023-12-18 08:00:01,14.35,1509.6,81.0,-0.63,0.15,16.71
2023-12-18 08:10:01,14.35,1509.6,81.0,-0.63,0.16,16.70
2023-12-18 08:20:01,14.34,1509.6,81.0,-0.63,0.16,16.70
2023-12-18 08:30:01,14.35,1509.6,81.0,-0.64,0.16,16.71
2023-12-18 08:40:01,14.34,1510.3,81.0,-0.64,0.15,16.75
2023-12-18 08:50:01,14.35,1511.1,81.0,-0.64,0.15,16.82
2023-12-18 09:00:01,14.35,1511.1,81.0,-0.64,0.16,16.86
2023-12-18 09:10:01,14.35,1511.1,81.0,-0.63,0.16,16.88
2023-12-18 09:20:01,14.35,1511.1,81.0,-0.63,0.16,16.89
2023-12-18 09:30:01,14.35,1511.1,81.0,-0.64,0.15,16.89
2023-12-18 09:40:01,14.35,1511.1,81.0,-0.63,0.15,16.87
2023-12-18 09:50:01,14.35,1511.1,81.0,-0.64,0.15,16.82
2023-12-18 10:00:01,14.35,1511.1,81.1,-0.64,0.16,16.82
2023-12-18 10:10:01,14.35,1511.1,81.1,-0.64,0.16,16.84
2023-12-18 10:20:01,14.35,1511.1,81.0,-0.63,0.16,16.86
2023-12-18 10:30:01,14.35,1511.1,81.0,-0.64,0.16,16.85
2023-12-18 10:40:01,14.35,1511.1,81.0,-0.64,0.15,16.83
2023-12-18 10:50:01,14.35,1511.1,81.0,-0.64,0.15,16.82
2023-12-18 11:00:01,14.34,1511.1,81.0,-0.64,0.15,16.82
2023-12-18 11:10:01,14.35,1511.1,81.0,-0.64,0.16,16.84
2023-12-18 11:20:01,14.35,1511.1,81.0,-0.63,0.16,16.85
2023-12-18 11:30:01,14.35,1511.1,81.0,-0.63,0.16,16.86
2023-12-18 11:40:01,14.35,1511.1,81.0,-0.64,0.15,16.85
2023-12-18 11:50:01,14.35,1511.1,81.0,-0.64,0.16,16.83
2023-12-18 12:00:01,14.35,1511.1,81.0,-0.64,0.15,16.77
2023-12-18 12:10:01,14.35,1511.1,81.0,-0.63,0.15,16.76
