time,urms_h,umean,vmean,T,P,frac_ok
24-Dec-2023 05:20:00,0.235008610441256,-0.0115728778231244,0.00835828795208454,17.4899666666665,9.54125375000001,1
24-Dec-2023 05:40:00,0.215343550971653,-0.006485123012742,-0.00482759294039809,17.486227594831,9.48617090454356,0.999583333333333
24-Dec-2023 06:00:00,0.209017786395186,-0.014827295349484,-0.0149416540435203,17.4797248853686,9.44241433930805,0.999583333333333
24-Dec-2023 06:20:00,0.207057394553657,-0.0180379666992717,-0.0188860243103093,17.4740499999999,9.38670333333334,1
24-Dec-2023 06:40:00,0.227449512671043,-0.0155546259225895,-0.0225235424797719,17.4696580483736,9.34407172643871,0.999166666666667
24-Dec-2023 07:00:00,0.210211530172164,-0.0142251429182784,-0.0184399006383693,17.4634749999998,9.30161083333334,1
24-Dec-2023 07:20:00,0.207806930201476,-0.0302604198542421,-0.0247572670955007,17.4533416666668,9.2701175,1
24-Dec-2023 07:40:00,0.194097932541622,-0.0315647105039286,-0.024116467102069,17.4414166666666,9.25272541666667,1
24-Dec-2023 08:00:00,0.207376112513865,-0.0213157690389987,-0.0383944754818936,17.436125,9.24362125,1
24-Dec-2023 08:20:00,0.206925030127762,-0.025242546933066,-0.0531085141275849,17.4348728636933,9.24895539808254,0.999583333333333
24-Dec-2023 08:40:00,0.223012624403858,-0.0309430553531966,-0.0579927521055832,17.4386416666667,9.26883916666667,1
24-Dec-2023 09:00:00,0.21610836307816,-0.0301103589937704,-0.0603639784900148,17.43875,9.29877083333333,1
24-Dec-2023 09:20:00,0.198285198877111,-0.0311346660249411,-0.0701894928999533,17.439275,9.35291291666667,1
24-Dec-2023 09:40:00,0.206273681382082,-0.040161763818578,-0.0790463850541593,17.436625,9.41690583333333,1
24-Dec-2023 10:00:00,0.224957092576262,-0.0383902786340315,-0.083879487947216,17.4312833333335,9.48379708333333,1
24-Dec-2023 10:20:00,0.202592098199796,-0.0447388149329094,-0.0802752887911842,17.4292750000001,9.568275,1
24-Dec-2023 10:40:00,0.253534124402167,-0.0447505784458741,-0.0719617933374704,17.4249166666668,9.65466291666667,1
24-Dec-2023 11:00:00,0.223888130525031,-0.0414641283106682,-0.066544023534538,17.4320000000001,9.75782791666666,1
24-Dec-2023 11:20:00,0.215797355564267,-0.0383386790146112,-0.0583540767168503,17.4457333333334,9.86174166666667,1
24-Dec-2023 11:40:00,0.208367889764629,-0.0354175266662678,-0.0496543784221802,17.4608499999999,9.96910833333333,1
24-Dec-2023 12:00:00,0.234020617127604,-0.0379475171014231,-0.0437343700761692,17.4710166666666,10.0767179166667,1
24-Dec-2023 12:20:00,0.237014691551028,-0.0374567534515646,-0.0385114000557814,17.4794833333331,10.1742083333333,1
24-Dec-2023 12:40:00,0.243581964357943,-0.0312513392450765,-0.030025338015576,17.4830749999998,10.258325,1
24-Dec-2023 13:00:00,0.22386492721845,-0.0308727733505891,-0.0228762675244318,17.4898416666665,10.3396708333333,1
24-Dec-2023 13:20:00,0.205279291871325,-0.0309321234564643,-0.0160776908318207,17.4940749999999,10.41165,1
